country,source,state,timezone,lat,lon,elevation,Temperature Units,Azimuth Units,Cloud Opacity Units,Dew Point Units,DHI Units,DNI Units,EBH Units,GHI Units,Snow Depth Units,Pressure Units
Australia,BOM,WA,9,-32.34,116.18,0,deg C,degree,%,deg C,W/m2,W/m2,W/m2,W/m2,cm,mbar
Temperature,DNI,GHI,DHI,Wind Direction,Wind Speed,,,,,,,,,,,
17.1,0,421,421,140.85228172118,8.84830078236569,,,,,,,,,,,
17,0,410,410,138.150759261615,8.54076695745458,,,,,,,,,,,
16.8,0,375,375,134.049798959133,8.44979273526068,,,,,,,,,,,
16.6,6,252,250,133.988775627268,8.45911087093065,,,,,,,,,,,
16.3,293,278,161,138.43347692473,7.68525593443927,,,,,,,,,,,
15.8,164,171,105,137.068711745199,7.85335602361605,,,,,,,,,,,
15.3,2,33,33,137.508004025489,8.28895656773299,,,,,,,,,,,
14.7,1,2,2,142.207826444191,9.15804530204565,,,,,,,,,,,
14.1,0,0,0,143.694710299455,10.7669881898622,,,,,,,,,,,
13.4,0,0,0,142.786664441626,12.8926129215633,,,,,,,,,,,
12.7,0,0,0,148.707560520232,14.2399806150864,,,,,,,,,,,
12,0,0,0,155.090272517243,15.5645526174481,,,,,,,,,,,
11.2,0,0,0,159.003017542784,16.5746526671072,,,,,,,,,,,
10.6,0,0,0,163.75530417933,18.0562270074755,,,,,,,,,,,
10.1,0,0,0,169.499723595766,18.96697556034,,,,,,,,,,,
9.7,0,0,0,171.44570991729,17.5295755536617,,,,,,,,,,,
9.5,0,0,0,171.862589136664,16.9618938718216,,,,,,,,,,,
9.5,3,1,1,177.364462019607,18.6645182466721,,,,,,,,,,,
9.5,173,59,34,181.22119353599,18.9897944738563,,,,,,,,,,,
10.2,239,191,128,185.411126460731,19.0099857730587,,,,,,,,,,,
11.2,620,417,114,188.015083760106,19.2251156210312,,,,,,,,,,,
12.4,863,618,99,185.329043601092,15.3628741829974,,,,,,,,,,,
12.9,749,722,187,180.518042460935,12.4783932206166,,,,,,,,,,,
13.1,703,792,233,180.855522982342,10.9753075912649,,,,,,,,,,,
13.2,737,826,222,177.671821211665,8.59321955271719,,,,,,,,,,,
13.4,742,795,203,174.812741094469,6.6262216145914,,,,,,,,,,,
13.6,276,413,200,167.266098562845,5.61211813039257,,,,,,,,,,,
13.8,455,412,158,157.37687236149,5.13191733357559,,,,,,,,,,,
13.7,254,259,117,154.777803229213,5.51260234647109,,,,,,,,,,,
13.5,0,92,92,155.841299585115,5.73975658527736,,,,,,,,,,,
13.2,0,30,30,157.352461617268,6.06689610591489,,,,,,,,,,,
13.2,0,0,0,157.716275598132,6.45625345095513,,,,,,,,,,,
13.4,0,0,0,149.535500848264,8.67119988585617,,,,,,,,,,,
13.7,0,0,0,152.731465951509,11.9096586603166,,,,,,,,,,,
13.7,0,0,0,156.208107924315,13.6751133218176,,,,,,,,,,,
13.6,0,0,0,160.339053330299,14.7566476261216,,,,,,,,,,,
13.4,0,0,0,164.363163334651,15.0295554922858,,,,,,,,,,,
13.4,0,0,0,170.292540174508,15.667137944663,,,,,,,,,,,
13.4,0,0,0,174.751407914449,16.3474766653774,,,,,,,,,,,
13.4,0,0,0,177.6532100504,17.3666684115631,,,,,,,,,,,
13.4,0,0,0,176.402474599527,15.1838552750383,,,,,,,,,,,
13.3,0,1,1,180.567179052736,13.4739639025604,,,,,,,,,,,
13.2,0,37,37,180.421426921553,12.848651286875,,,,,,,,,,,
13.6,7,126,122,178.945990161468,11.9753299634615,,,,,,,,,,,
14.3,372,348,161,181.915955751225,12.1050711420017,,,,,,,,,,,
15.1,219,358,244,191.061149314975,13.117911290447,,,,,,,,,,,
15.4,599,620,168,183.703295223072,10.8801814644101,,,,,,,,,,,
15.2,952,847,93,177.380871938136,9.42371813311877,,,,,,,,,,,
14.9,973,882,87,171.908058403064,8.41995979125005,,,,,,,,,,,
14.9,970,852,83,171.215092023899,7.19646636123898,,,,,,,,,,,
14.9,948,760,79,175.795419726909,6.64287851493233,,,,,,,,,,,
15,902,617,74,184.398705354996,6.51920240520265,,,,,,,,,,,
14.7,815,434,67,186.441600099335,7.79923874490325,,,,,,,,,,,
14.2,635,232,52,189.558611098232,7.60559417591656,,,,,,,,,,,
13.6,202,58,18,192.05047759019,7.78356019182497,,,,,,,,,,,
13.1,1,1,1,189.932610032519,8.12173413294166,,,,,,,,,,,
12.7,0,0,0,184.2750862308,9.42714558178776,,,,,,,,,,,
12.3,0,0,0,191.175903355732,9.96488237512875,,,,,,,,,,,
12.3,0,0,0,199.912202240068,9.73278441602163,,,,,,,,,,,
12.7,0,0,0,188.783962935981,10.4765411930752,,,,,,,,,,,
13.2,0,0,0,198.486612189959,12.8482063641962,,,,,,,,,,,
13.6,0,0,0,206.946835878913,15.1442507836322,,,,,,,,,,,
13.9,0,0,0,211.474864639849,17.9818011656565,,,,,,,,,,,
14.1,0,0,0,215.338276512071,19.1905469409181,,,,,,,,,,,
14.3,0,0,0,212.18222216779,18.4605226101522,,,,,,,,,,,
14.4,0,0,0,214.265717634635,19.3380918190009,,,,,,,,,,,
14.5,0,21,21,217.091557155184,19.3110940345978,,,,,,,,,,,
14.8,0,66,66,218.633735415787,19.5926411978205,,,,,,,,,,,
15.3,0,109,109,221.905831421357,19.6897025633681,,,,,,,,,,,
15.9,0,145,145,223.175313886623,17.2805889762223,,,,,,,,,,,
16.1,0,129,129,220.708058623029,11.5076693576765,,,,,,,,,,,
16.2,0,267,267,227.630319513052,9.97090042561636,,,,,,,,,,,
16.3,0,326,326,238.931427108522,8.78630955412921,,,,,,,,,,,
16.3,0,270,270,251.971651949451,7.506500796416,,,,,,,,,,,
16.4,1,248,248,264.663803827372,6.44179162284147,,,,,,,,,,,
16.4,70,331,293,290.362533942832,5.38856467900068,,,,,,,,,,,
16.3,39,269,248,342.766821098156,5.19431473075986,,,,,,,,,,,
16,0,131,131,352.672864416964,6.08397520219644,,,,,,,,,,,
15.7,0,32,32,356.493853467904,6.13189797785031,,,,,,,,,,,
15.3,0,0,0,14.6963239202744,5.79238671184894,,,,,,,,,,,
14.8,0,0,0,32.2534518776186,6.07991406021,,,,,,,,,,,
14.3,0,0,0,35.6603485563961,7.27309254998614,,,,,,,,,,,
14.1,0,0,0,25.6217622140997,5.79887669239924,,,,,,,,,,,
14.1,0,0,0,40.3212018704957,7.59867967604777,,,,,,,,,,,
14.1,0,0,0,52.3288434517469,8.71166586805592,,,,,,,,,,,
14.1,0,0,0,64.9764368068919,8.85645648044983,,,,,,,,,,,
14,0,0,0,71.3142234074962,8.26248415221695,,,,,,,,,,,
14,0,0,0,69.6728816430289,8.19071041377592,,,,,,,,,,,
14,0,0,0,48.5631053810357,7.74409287271156,,,,,,,,,,,
14,0,1,1,46.1915716679737,8.62996001052917,,,,,,,,,,,
14,0,28,28,44.6491968503003,8.9791291595399,,,,,,,,,,,
14.5,0,68,68,46.1353221751923,8.45945412337655,,,,,,,,,,,
15.3,0,122,122,51.4954723265225,8.4326989222211,,,,,,,,,,,
16.2,0,172,172,54.3551340875242,8.90554294046128,,,,,,,,,,,
16.7,0,203,203,44.7940508321621,7.64726055136048,,,,,,,,,,,
16.9,0,255,255,57.3233829491262,7.69683200252645,,,,,,,,,,,
17.1,0,361,361,54.323612354748,5.96472022322146,,,,,,,,,,,
17.2,9,469,463,57.4290780638462,5.87705768741538,,,,,,,,,,,
17.3,229,540,385,54.0329770434449,5.74644617136255,,,,,,,,,,,
17.3,172,434,325,49.9416094640954,6.36931044576288,,,,,,,,,,,
17.1,512,353,156,38.8740670225548,7.76755339879301,,,,,,,,,,,
16.7,275,175,71,33.4801199159949,8.1338918601258,,,,,,,,,,,
16.3,0,28,28,34.0238800412983,8.01918540582571,,,,,,,,,,,
16,0,0,0,46.0268734762681,8.51089802532398,,,,,,,,,,,
15.9,0,0,0,54.5735887988347,9.49492621748961,,,,,,,,,,,
15.7,0,0,0,62.5660122895741,10.1592426845595,,,,,,,,,,,
15.5,0,0,0,65.0546195522404,11.2516288928394,,,,,,,,,,,
15.3,0,0,0,64.3235356396407,11.3197334420578,,,,,,,,,,,
15.1,0,0,0,71.4094231147088,9.93613175660629,,,,,,,,,,,
15,0,0,0,88.8901139426888,8.65633900966405,,,,,,,,,,,
14.9,0,0,0,104.796969429409,8.91136977563636,,,,,,,,,,,
14.9,0,0,0,104.32020502381,9.28780501755864,,,,,,,,,,,
14.7,0,0,0,103.715731905513,5.12399884750914,,,,,,,,,,,
14.5,6,1,0,87.8439350212699,4.82200247582164,,,,,,,,,,,
14.4,303,61,20,79.8777900395315,5.49482057306913,,,,,,,,,,,
14.7,644,220,46,90.0581614191262,8.253803313361,,,,,,,,,,,
15.5,497,361,162,95.2904848984726,8.5968325759713,,,,,,,,,,,
16.4,129,399,335,101.078401453877,6.54886884439986,,,,,,,,,,,
16.8,0,397,397,102.348433122775,5.54208925226653,,,,,,,,,,,
16.9,0,376,376,86.997264994072,5.0198500207071,,,,,,,,,,,
17,0,311,311,75.2888665060428,5.41453917656508,,,,,,,,,,,
16.9,0,279,279,71.8840354030755,5.62807256826584,,,,,,,,,,,
16.6,0,256,256,70.1052613313416,6.20653609419565,,,,,,,,,,,
16.4,0,213,213,69.3766186986625,5.99631033903662,,,,,,,,,,,
15.9,0,189,189,56.323063121678,5.54213811210549,,,,,,,,,,,
15.2,0,123,123,50.1712071929569,6.49386774551266,,,,,,,,,,,
14.5,0,32,32,53.6984914455009,6.79240338016062,,,,,,,,,,,
13.7,0,0,0,58.6927132070984,7.73887892173874,,,,,,,,,,,
12.9,0,0,0,62.0379346307799,9.3110755625528,,,,,,,,,,,
12.2,0,0,0,68.7991205355921,10.1291471858432,,,,,,,,,,,
12,0,0,0,77.9044297209098,10.5084285037044,,,,,,,,,,,
12.3,0,0,0,81.3097914072137,9.09525720067722,,,,,,,,,,,
12.7,0,0,0,102.726567955644,8.43511283436902,,,,,,,,,,,
12.8,0,0,0,121.065885280071,10.1990683091987,,,,,,,,,,,
12.8,0,0,0,131.17456149088,11.5031622521673,,,,,,,,,,,
12.8,0,0,0,140.049450571881,12.6449286308525,,,,,,,,,,,
12.8,0,0,0,164.176483227114,12.8972400058195,,,,,,,,,,,
12.8,0,1,1,176.239716566691,13.0746194049676,,,,,,,,,,,
12.8,0,38,38,177.586784511102,14.1192039235191,,,,,,,,,,,
13.5,3,106,105,183.840441054287,14.2247509087117,,,,,,,,,,,
14.7,155,286,210,189.527921809882,13.9059770755277,,,,,,,,,,,
16,113,402,343,188.489533058728,12.2361764235727,,,,,,,,,,,
16.6,15,248,239,183.388168746794,8.91191399936905,,,,,,,,,,,
16.8,0,236,236,181.743576878187,7.08940850646374,,,,,,,,,,,
16.9,0,275,275,180.545073561423,4.08631107865771,,,,,,,,,,,
16.9,0,252,252,168.034651196317,2.28672536709076,,,,,,,,,,,
17,0,173,173,151.963841281761,1.27456924992304,,,,,,,,,,,
17,0,169,169,97.1543964299167,1.10770857127373,,,,,,,,,,,
16.6,1,179,179,51.5972796968591,3.15707270053069,,,,,,,,,,,
16.1,56,130,120,55.9538813865256,4.79621713123032,,,,,,,,,,,
15.4,31,38,33,56.9197742531791,8.44147027811986,,,,,,,,,,,
14.4,0,0,0,66.0496761898888,10.9988580934983,,,,,,,,,,,
13.2,0,0,0,79.4456893454468,12.2545786687808,,,,,,,,,,,
12,0,0,0,93.3758416568845,12.1674500717844,,,,,,,,,,,
11.5,0,0,0,105.192484712989,11.5989623479683,,,,,,,,,,,
11.6,0,0,0,124.438337459474,14.2460493954608,,,,,,,,,,,
11.8,0,0,0,138.611070301024,16.6095457504246,,,,,,,,,,,
11.9,0,0,0,144.502989358108,17.8727828959325,,,,,,,,,,,
11.9,0,0,0,149.143258284223,18.4108644134533,,,,,,,,,,,
11.9,0,0,0,153.436004728866,18.9373411902766,,,,,,,,,,,
12,0,0,0,160.820742445429,19.1658990018144,,,,,,,,,,,
12.2,4,1,0,161.721872091649,19.1137333446248,,,,,,,,,,,
12.4,215,52,26,162.207826171279,18.7576377318945,,,,,,,,,,,
13.3,129,119,100,166.605019031899,17.6908234665831,,,,,,,,,,,
14.8,445,344,128,168.403096481393,17.9642433444086,,,,,,,,,,,
16.3,253,429,306,169.671370097529,15.9117758237181,,,,,,,,,,,
17,4,364,361,169.896255359358,11.9869483891316,,,,,,,,,,,
17.2,77,493,432,167.979964517747,10.493019094994,,,,,,,,,,,
17.3,43,455,420,167.886618927595,9.81768211836098,,,,,,,,,,,
17.2,0,271,271,170.302190897291,8.5969350779586,,,,,,,,,,,
17.1,0,196,196,172.026784116084,6.92902480049407,,,,,,,,,,,
17,0,186,186,174.166603669192,5.76690518689321,,,,,,,,,,,
16.6,3,188,188,164.130523345205,5.84787952989623,,,,,,,,,,,
16.1,161,142,113,161.011946075567,6.06717888563693,,,,,,,,,,,
15.6,90,41,25,158.315326945169,6.32242915899152,,,,,,,,,,,
15,0,0,0,156.729856600214,7.21165066232008,,,,,,,,,,,
14.5,0,0,0,151.95192151993,9.37724164217697,,,,,,,,,,,
13.9,0,0,0,154.530445914281,12.0169658897049,,,,,,,,,,,
13.6,0,0,0,161.192784712684,11.6840365351145,,,,,,,,,,,
13.6,0,0,0,161.634875006405,12.6664652836588,,,,,,,,,,,
13.6,0,0,0,162.923380920237,15.0283992760961,,,,,,,,,,,
13.5,0,0,0,176.893651461129,17.736406383261,,,,,,,,,,,
13.3,0,0,0,183.345485696013,18.6903660688093,,,,,,,,,,,
13,0,0,0,189.96521542884,19.0317726408207,,,,,,,,,,,
12.9,0,0,0,193.261753027836,18.3240063130679,,,,,,,,,,,
12.8,0,0,0,197.321727935923,18.1860354997234,,,,,,,,,,,
12.8,0,19,19,201.779733046466,18.26408885018,,,,,,,,,,,
13.2,10,116,111,207.002714856656,17.3177441309445,,,,,,,,,,,
13.9,532,365,108,210.905305755781,15.4763008235514,,,,,,,,,,,
14.7,771,567,126,213.843551524243,14.7682963968084,,,,,,,,,,,
15.1,268,516,348,227.73312646384,13.1227873065459,,,,,,,,,,,
15.2,1,347,346,225.775007101295,10.0033337297601,,,,,,,,,,,
15.2,69,473,418,222.688826776778,7.99162636879123,,,,,,,,,,,
15.1,583,706,266,221.608545122352,6.23151026382002,,,,,,,,,,,
15,328,564,319,222.644742094654,3.85569388559326,,,,,,,,,,,
14.8,163,417,331,211.81725940805,2.632638299186,,,,,,,,,,,
14.5,378,334,184,216.095595305849,1.08287364845879,,,,,,,,,,,
14,165,153,94,256.304814922946,0.527968609374241,,,,,,,,,,,
13.5,0,26,26,19.2758126424789,1.01820641832824,,,,,,,,,,,
12.9,0,0,0,71.4469636184672,1.86844015422091,,,,,,,,,,,
12.2,0,0,0,106.898628910299,2.12131205766626,,,,,,,,,,,
11.6,0,0,0,157.120317390297,2.10543861333409,,,,,,,,,,,
11.3,0,0,0,224.578876997589,4.98653276032188,,,,,,,,,,,
11.4,0,0,0,249.718946057938,5.37191307799818,,,,,,,,,,,
11.5,0,0,0,278.312130144117,7.87156298719239,,,,,,,,,,,
11.5,0,0,0,258.940793341404,7.54949233876081,,,,,,,,,,,
11.4,0,0,0,261.081513176681,6.58802845083259,,,,,,,,,,,
11.3,0,0,0,276.428668014716,6.81418389085825,,,,,,,,,,,
11.2,0,0,0,277.7194758461,8.18239514755493,,,,,,,,,,,
11.1,5,1,0,282.424352603091,8.25429873843798,,,,,,,,,,,
11,285,53,20,308.237281812938,6.9431509977557,,,,,,,,,,,
11.7,629,209,45,334.622041526217,5.72468288105965,,,,,,,,,,,
12.9,814,407,61,333.17196872937,4.38595561598413,,,,,,,,,,,
14.2,899,588,71,359.782353708846,3.61664759104468,,,,,,,,,,,
14.9,945,729,76,340.943744287039,4.42384471410581,,,,,,,,,,,
15.3,970,819,77,340.204876124705,4.3662462608137,,,,,,,,,,,
15.6,981,848,75,334.884513046451,5.56502400474611,,,,,,,,,,,
15.8,977,815,71,343.343230242715,6.10526698395176,,,,,,,,,,,
15.8,951,722,69,343.585785159366,5.79645103277554,,,,,,,,,,,
15.9,896,577,68,3.72544197087643,5.57198463733476,,,,,,,,,,,
15.5,794,394,63,352.235209726974,5.35934986819181,,,,,,,,,,,
14.8,590,196,48,7.78923171955614,5.7250757215626,,,,,,,,,,,
14.1,180,44,15,35.4785304347669,6.78019439975282,,,,,,,,,,,
13.1,0,0,0,58.5938290744994,7.26210529813112,,,,,,,,,,,
11.8,0,0,0,75.8065054706541,8.82503082092923,,,,,,,,,,,
10.6,0,0,0,79.6291129917157,11.1818975095957,,,,,,,,,,,
10.1,0,0,0,82.9243004052893,9.6589053949842,,,,,,,,,,,
10,0,0,0,92.9313223269329,8.51035499385864,,,,,,,,,,,
10.1,0,0,0,106.005936154894,8.81503501879877,,,,,,,,,,,
10.3,0,0,0,116.027303676434,8.68148368829857,,,,,,,,,,,
10.6,0,0,0,114.976787944871,8.51087102150999,,,,,,,,,,,
10.9,0,0,0,111.507415113609,8.88544972984129,,,,,,,,,,,
11.2,0,0,0,111.202991652737,7.97017230515528,,,,,,,,,,,
11.6,0,0,0,100.24866017894,7.38537204209613,,,,,,,,,,,
11.9,0,19,19,104.008223190397,9.47146156139459,,,,,,,,,,,
12.9,0,75,75,96.7141269547749,11.1672925453366,,,,,,,,,,,
14.3,0,93,93,88.6859564743252,11.3010046710593,,,,,,,,,,,
15.8,0,160,160,95.4361895061524,11.0542980845141,,,,,,,,,,,
16.6,0,298,298,95.9825130650611,8.72434673599243,,,,,,,,,,,
16.8,0,325,325,92.8414665756817,6.2576936979448,,,,,,,,,,,
17.1,0,222,222,82.9495349726553,5.30305740264642,,,,,,,,,,,
16.6,0,90,90,74.4998393827955,5.56442172056816,,,,,,,,,,,
15.7,0,60,60,73.6642152622503,5.7313767621552,,,,,,,,,,,
14.7,0,46,46,72.0694001141238,6.81820128347525,,,,,,,,,,,
14.1,0,38,38,66.3851150360291,7.07992417135261,,,,,,,,,,,
13.7,0,46,46,71.0025037167823,7.90462700029529,,,,,,,,,,,
13.3,0,17,17,69.9775083699805,8.89997158066489,,,,,,,,,,,
12.7,0,0,0,62.5388380964437,9.72024156527592,,,,,,,,,,,
11.9,0,0,0,67.2243223413665,10.6869510905953,,,,,,,,,,,
11.1,0,0,0,89.5972086102273,10.9484387658314,,,,,,,,,,,
10.6,0,0,0,101.471179921313,9.77684044562686,,,,,,,,,,,
10.5,0,0,0,110.657198823181,9.2493775680574,,,,,,,,,,,
10.3,0,0,0,112.663435556331,9.94387598126312,,,,,,,,,,,
10.1,0,0,0,118.058242780979,10.4905539130669,,,,,,,,,,,
9.8,0,0,0,114.841436569856,11.3555338100173,,,,,,,,,,,
9.6,0,0,0,113.608683161818,11.6320967018758,,,,,,,,,,,
9.4,0,0,0,120.524478126853,8.47567631155338,,,,,,,,,,,
9.3,5,1,0,114.636459431688,8.03221571909163,,,,,,,,,,,
9.2,264,49,20,111.575678986758,7.00777298758885,,,,,,,,,,,
9.9,618,205,47,106.85011992474,6.31853022561189,,,,,,,,,,,
11.1,823,406,62,97.0875519495223,6.94943871979645,,,,,,,,,,,
12.5,918,590,69,95.1970816140246,7.22788194673929,,,,,,,,,,,
13.3,967,734,72,110.697247570143,4.45114631885929,,,,,,,,,,,
13.8,991,824,73,99.5833914436134,3.67630527542363,,,,,,,,,,,
14.3,999,853,73,85.6012946450045,3.25960120260132,,,,,,,,,,,
14.6,991,818,72,70.8209919741893,3.04394891547148,,,,,,,,,,,
14.8,964,723,70,62.9742277235355,4.06936568177545,,,,,,,,,,,
14.9,913,576,66,59.0987713352114,4.7922887936012,,,,,,,,,,,
14.5,820,391,58,47.9540553839338,5.85650031927851,,,,,,,,,,,
13.8,624,191,42,47.0087595856557,6.61162559660544,,,,,,,,,,,
12.9,193,43,13,50.2197448595447,6.63507758017046,,,,,,,,,,,
11.9,0,0,0,48.8706305250524,6.32340874904322,,,,,,,,,,,
10.7,0,0,0,60.0115489178995,7.80299538380181,,,,,,,,,,,
9.5,0,0,0,71.4140193645592,9.13976485528695,,,,,,,,,,,
9.2,0,0,0,75.849791370359,8.63625961223007,,,,,,,,,,,
9.6,0,0,0,84.1507144404432,8.57817703832426,,,,,,,,,,,
10.1,0,0,0,102.571545208029,7.66546184963297,,,,,,,,,,,
10.3,0,0,0,119.25592806292,7.35506446872241,,,,,,,,,,,
10.1,0,0,0,123.877014697622,6.28583256733386,,,,,,,,,,,
9.9,0,0,0,116.875462413065,5.34820973747758,,,,,,,,,,,
9.8,0,0,0,148.96487210867,2.61520398068199,,,,,,,,,,,
9.8,2,1,1,148.336873144994,1.12382979747075,,,,,,,,,,,
9.8,84,39,30,83.8098293695914,0.480685822148192,,,,,,,,,,,
11.1,47,124,119,61.662250804128,1.13526422238791,,,,,,,,,,,
13.2,0,234,234,74.5451188041991,1.74762289888757,,,,,,,,,,,
15.4,0,315,315,94.7897343504308,2.6288204502295,,,,,,,,,,,
16.4,0,296,296,129.45664336193,1.85781546650222,,,,,,,,,,,
16.6,1,356,355,104.290011626562,0.960345090014715,,,,,,,,,,,
16.7,37,493,464,14.907313228147,1.64136932273901,,,,,,,,,,,
16.7,21,456,440,18.3281069852649,2.97403716914748,,,,,,,,,,,
16.6,0,315,315,18.7262401691364,4.55113198313814,,,,,,,,,,,
16.5,0,246,246,21.2551981335468,5.79021598503834,,,,,,,,,,,
16.3,0,194,194,23.3330243118182,5.33243211344453,,,,,,,,,,,
15.9,0,78,78,22.1413607506235,5.27216480492131,,,,,,,,,,,
15.4,0,9,9,25.808555913084,5.39565929350735,,,,,,,,,,,
15.1,0,0,0,39.2915692729454,5.81936257521913,,,,,,,,,,,
14.9,0,0,0,58.1068628161014,6.02008375643031,,,,,,,,,,,
14.7,0,0,0,57.1464206551781,5.45835727695512,,,,,,,,,,,
14.6,0,0,0,41.6716569997397,2.94279095900185,,,,,,,,,,,
14.8,0,0,0,48.0453529917207,3.78392736313153,,,,,,,,,,,
14.9,0,0,0,65.2348117714843,5.52400766828719,,,,,,,,,,,
15.1,0,0,0,97.3497464034141,5.76148265030611,,,,,,,,,,,
15.1,0,0,0,138.730702360112,6.65127985972763,,,,,,,,,,,
15.2,0,0,0,135.606427294482,10.6944854557522,,,,,,,,,,,
15.3,0,0,0,164.164133937385,9.20607713910935,,,,,,,,,,,
15.3,0,0,0,178.751375604253,7.6946354878266,,,,,,,,,,,
15.3,0,5,5,188.745873751422,8.67707996892581,,,,,,,,,,,
15.4,0,16,16,177.598417422051,9.2397977966047,,,,,,,,,,,
15.6,0,22,22,185.651400864591,9.45828547888857,,,,,,,,,,,
15.9,0,37,37,170.645938184896,6.30717148447418,,,,,,,,,,,
16.2,0,137,137,159.111358625916,4.70071035825806,,,,,,,,,,,
16.5,0,121,121,140.003359490836,3.39269643040889,,,,,,,,,,,
16.9,0,47,47,130.602989712785,2.86109783554836,,,,,,,,,,,
17.1,0,56,56,101.622835459914,1.86133483569184,,,,,,,,,,,
17.4,0,63,63,53.9057331860444,2.73637689625616,,,,,,,,,,,
17.6,0,84,84,53.8128407636197,3.97863386443934,,,,,,,,,,,
17.8,0,105,105,51.0093900200585,4.30889422974108,,,,,,,,,,,
18,0,67,67,50.4859714017438,5.00608962799314,,,,,,,,,,,
18.2,0,16,16,46.2378807173133,7.06031475052196,,,,,,,,,,,
18.2,0,0,0,56.1987994534983,9.04115974532882,,,,,,,,,,,
17.9,0,0,0,80.012157507878,9.58891281146602,,,,,,,,,,,
17.6,0,0,0,84.5144071408629,10.4525849922585,,,,,,,,,,,
17.4,0,0,0,98.2492099305453,9.49841210691954,,,,,,,,,,,
17.2,0,0,0,122.913423751118,9.57494279894588,,,,,,,,,,,
17.1,0,0,0,138.863769097093,13.980945605904,,,,,,,,,,,
16.9,0,0,0,151.954808450716,16.4818157682393,,,,,,,,,,,
16.7,0,0,0,157.886647854811,16.1432486921857,,,,,,,,,,,
16.5,0,0,0,163.088683628955,15.4827632603347,,,,,,,,,,,
16.4,0,0,0,172.05439839619,14.0602528495076,,,,,,,,,,,
16.3,0,0,0,180.118191662556,12.5632556892142,,,,,,,,,,,
16.3,0,15,15,186.042002988798,13.3094151040942,,,,,,,,,,,
16.5,0,36,36,191.31879229012,12.6056570639451,,,,,,,,,,,
17,0,90,90,197.220993964504,10.6711988147191,,,,,,,,,,,
17.5,0,164,164,192.961824036452,10.9723877760716,,,,,,,,,,,
17.7,0,114,114,190.527828464076,7.7632830540564,,,,,,,,,,,
17.6,0,154,154,184.390459899649,5.18747491478829,,,,,,,,,,,
17.4,0,271,271,183.504450329736,3.104890089731,,,,,,,,,,,
17.3,0,194,194,184.507482478373,1.75542940455005,,,,,,,,,,,
17.2,0,135,135,149.399059072753,1.17685409864668,,,,,,,,,,,
17.1,0,234,234,136.282026996961,1.22858175930301,,,,,,,,,,,
16.9,0,186,186,26.2633890105452,2.20132867526095,,,,,,,,,,,
16.6,0,76,76,29.2929460925737,3.52375211287348,,,,,,,,,,,
16.4,0,17,17,35.6511166203737,5.10267402762097,,,,,,,,,,,
15.9,0,0,0,51.8235814447904,7.77503349436339,,,,,,,,,,,
15.4,0,0,0,74.8698560953688,9.01444916995564,,,,,,,,,,,
14.8,0,0,0,78.1159613096293,10.3374091018317,,,,,,,,,,,
14.6,0,0,0,88.5505179225122,10.3645781666209,,,,,,,,,,,
14.7,0,0,0,122.055683653092,9.49399601898949,,,,,,,,,,,
14.8,0,0,0,140.978787149314,10.4521632082108,,,,,,,,,,,
15,0,0,0,152.771277241962,10.9162026292541,,,,,,,,,,,
15.3,0,0,0,163.8575077234,10.6476871369521,,,,,,,,,,,
15.6,0,0,0,176.760056703823,10.6671858729134,,,,,,,,,,,
15.9,0,0,0,182.991534191193,10.5738393257579,,,,,,,,,,,
16.3,0,0,0,194.400780355533,10.6926476393183,,,,,,,,,,,
16.7,0,10,10,202.040287255624,10.0154401471573,,,,,,,,,,,
17.2,0,50,50,209.366664465173,9.62384911605204,,,,,,,,,,,
17.7,0,33,33,214.46478087702,8.5836128168052,,,,,,,,,,,
18.2,0,40,40,217.917653301864,8.353363954996,,,,,,,,,,,
18.5,0,33,33,212.977606569736,7.87103834425429,,,,,,,,,,,
18.6,0,56,56,204.543069698498,5.7287201234499,,,,,,,,,,,
18.6,0,41,41,201.246915820342,3.69964263501884,,,,,,,,,,,
18.3,0,21,21,225.973007941973,1.07914107778861,,,,,,,,,,,
17.8,0,20,20,357.625566590349,0.625537075854177,,,,,,,,,,,
17.3,0,65,65,26.2633890105452,2.20132867526095,,,,,,,,,,,
16.7,1,113,112,32.6398574843388,5.28237454355366,,,,,,,,,,,
16.2,71,92,82,34.4818626647663,6.57796494784768,,,,,,,,,,,
15.6,40,26,21,41.0837451940891,8.11996245596096,,,,,,,,,,,
15,0,0,0,57.1155284439143,8.94647864350915,,,,,,,,,,,
14.2,0,0,0,73.2451276531802,10.2268342251456,,,,,,,,,,,
13.5,0,0,0,77.1399904158953,11.2118604285076,,,,,,,,,,,
13.3,0,0,0,81.3755418219824,10.231534624631,,,,,,,,,,,
13.5,0,0,0,119.785340059273,14.854092845256,,,,,,,,,,,
13.7,0,0,0,138.313912254341,16.5584444078566,,,,,,,,,,,
13.7,0,0,0,142.823873161615,17.8241620478091,,,,,,,,,,,
13.5,0,0,0,147.472616928101,18.3466851080522,,,,,,,,,,,
13.3,0,0,0,150.528163320977,17.738169421879,,,,,,,,,,,
13.2,0,0,0,155.727089715541,18.0942091463653,,,,,,,,,,,
13,2,1,0,155.412347035203,18.1771315187803,,,,,,,,,,,
12.9,84,31,22,154.971682766617,18.4176701761599,,,,,,,,,,,
13.1,364,161,68,152.848423360072,18.8132345893563,,,,,,,,,,,
13.7,190,249,192,155.548753210282,18.8155101847537,,,,,,,,,,,
