datetime,SGI,DNI,SDI,GHI,GDI
2019-11-28 23:00:00,0.0,0.0,0.0,0.0,0.0
2019-11-29 00:00:00,0.0,0.0,0.0,0.0,0.0
2019-11-29 01:00:00,0.0,0.0,0.0,0.0,0.0
2019-11-29 02:00:00,0.0,0.0,0.0,0.0,0.0
2019-11-29 03:00:00,0.0,0.0,0.0,0.0,0.0
2019-11-29 04:00:00,32.22222222222222,212.77777777777777,13.61111111111111,32.22222222222222,13.61111111111111
2019-11-29 05:00:00,178.61111111111111,351.6666666666667,75.55555555555556,178.61111111111111,75.55555555555556
2019-11-29 06:00:00,325.27777777777777,213.05555555555557,221.94444444444449,325.27777777777777,221.94444444444449
2019-11-29 07:00:00,687.2222222222222,953.0555555555557,79.44444444444446,687.2222222222222,79.44444444444446
2019-11-29 08:00:00,880.8333333333335,1001.1111111111112,87.22222222222223,880.8333333333335,87.22222222222223
2019-11-29 09:00:00,950.0,830.0,202.77777777777777,950.0,202.77777777777777
2019-11-29 10:00:00,1044.4444444444443,856.3888888888889,210.83333333333331,1044.4444444444443,210.83333333333331
2019-11-29 11:00:00,1031.6666666666667,793.0555555555555,253.05555555555557,1031.6666666666667,253.05555555555557
2019-11-29 12:00:00,1041.111111111111,968.0555555555557,132.22222222222223,1041.111111111111,132.22222222222223
2019-11-29 13:00:00,937.7777777777778,1002.7777777777778,89.44444444444444,937.7777777777778,89.44444444444444
2019-11-29 14:00:00,698.3333333333335,691.1111111111111,216.11111111111111,698.3333333333335,216.11111111111111
2019-11-29 15:00:00,500.8333333333333,609.4444444444445,176.11111111111111,500.8333333333333,176.11111111111111
2019-11-29 16:00:00,306.6666666666667,690.8333333333334,71.94444444444444,306.6666666666667,71.94444444444444
2019-11-29 17:00:00,78.05555555555556,293.3333333333333,27.77777777777778,78.05555555555556,27.77777777777778
2019-11-29 18:00:00,0.0,0.0,0.0,0.0,0.0
2019-11-29 19:00:00,0.0,0.0,0.0,0.0,0.0
2019-11-29 20:00:00,0.0,0.0,0.0,0.0,0.0
2019-11-29 21:00:00,0.0,0.0,0.0,0.0,0.0
2019-11-29 22:00:00,0.0,0.0,0.0,0.0,0.0
2019-11-29 23:00:00,0.0,0.0,0.0,0.0,0.0
2019-11-30 00:00:00,0.0,0.0,0.0,0.0,0.0
2019-11-30 01:00:00,0.0,0.0,0.0,0.0,0.0
2019-11-30 02:00:00,0.0,0.0,0.0,0.0,0.0
2019-11-30 03:00:00,0.0,0.0,0.0,0.0,0.0
2019-11-30 04:00:00,18.33333333333333,1.3888888888888888,18.05555555555556,18.33333333333333,18.05555555555556
2019-11-30 05:00:00,160.83333333333334,331.3888888888889,71.94444444444444,160.83333333333334,71.94444444444444
2019-11-30 06:00:00,437.22222222222223,649.4444444444445,135.0,437.22222222222223,135.0
2019-11-30 07:00:00,705.8333333333334,983.0555555555557,79.16666666666669,705.8333333333334,79.16666666666669
2019-11-30 08:00:00,904.1666666666666,1031.111111111111,86.94444444444444,904.1666666666666,86.94444444444444
2019-11-30 09:00:00,1050.0000000000002,1056.9444444444443,91.66666666666669,1050.0000000000002,91.66666666666669
2019-11-30 10:00:00,1131.6666666666667,1067.5,94.44444444444444,1131.6666666666667,94.44444444444444
2019-11-30 11:00:00,1146.388888888889,1070.2777777777778,95.0,1146.388888888889,95.0
2019-11-30 12:00:00,1092.2222222222222,1061.6666666666667,93.33333333333331,1092.2222222222222,93.33333333333331
2019-11-30 13:00:00,968.8888888888888,1038.0555555555557,89.44444444444444,968.8888888888888,89.44444444444444
2019-11-30 14:00:00,793.0555555555555,1002.2222222222222,83.05555555555556,793.0555555555555,83.05555555555556
2019-11-30 15:00:00,574.9999999999999,936.9444444444443,73.33333333333333,574.9999999999999,73.33333333333333
2019-11-30 16:00:00,331.94444444444446,804.7222222222224,58.333333333333336,331.94444444444446,58.333333333333336
2019-11-30 17:00:00,103.33333333333331,496.9444444444445,31.666666666666668,103.33333333333331,31.666666666666668
2019-11-30 18:00:00,0.2777777777777778,4.722222222222222,0.2777777777777778,0.2777777777777778,0.2777777777777778
2019-11-30 19:00:00,0.0,0.0,0.0,0.0,0.0
2019-11-30 20:00:00,0.0,0.0,0.0,0.0,0.0
2019-11-30 21:00:00,0.0,0.0,0.0,0.0,0.0
2019-11-30 22:00:00,0.0,0.0,0.0,0.0,0.0
2019-11-30 23:00:00,0.0,0.0,0.0,0.0,0.0
2019-12-01 00:00:00,0.0,0.0,0.0,0.0,0.0
2019-12-01 01:00:00,0.0,0.0,0.0,0.0,0.0
2019-12-01 02:00:00,0.0,0.0,0.0,0.0,0.0
2019-12-01 03:00:00,0.0,0.0,0.0,0.0,0.0
2019-12-01 04:00:00,31.944444444444443,207.22222222222223,13.61111111111111,31.944444444444443,13.61111111111111
2019-12-01 05:00:00,181.94444444444449,438.3333333333333,77.77777777777777,181.94444444444449,77.77777777777777
2019-12-01 06:00:00,454.1666666666667,854.4444444444445,67.5,454.1666666666667,67.5
2019-12-01 07:00:00,676.3888888888889,936.9444444444443,79.44444444444446,676.3888888888889,79.44444444444446
2019-12-01 08:00:00,867.2222222222222,984.4444444444443,86.94444444444444,867.2222222222222,86.94444444444444
2019-12-01 09:00:00,1009.4444444444443,1012.2222222222222,91.94444444444444,1009.4444444444443,91.94444444444444
2019-12-01 10:00:00,1069.4444444444443,956.3888888888888,140.83333333333334,1069.4444444444443,140.83333333333334
2019-12-01 11:00:00,992.777777777778,658.0555555555555,345.27777777777777,992.777777777778,345.27777777777777
2019-12-01 12:00:00,891.1111111111111,467.77777777777777,449.1666666666667,891.1111111111111,449.1666666666667
2019-12-01 13:00:00,737.5000000000001,388.33333333333337,413.05555555555554,737.5000000000001,413.05555555555554
2019-12-01 14:00:00,605.5555555555555,456.3888888888889,279.44444444444446,605.5555555555555,279.44444444444446
2019-12-01 15:00:00,340.0,101.94444444444444,281.3888888888889,340.0,281.3888888888889
2019-12-01 16:00:00,239.16666666666663,394.1666666666667,101.66666666666669,239.16666666666663,101.66666666666669
2019-12-01 17:00:00,85.55555555555556,362.77777777777777,39.44444444444445,85.55555555555556,39.44444444444445
2019-12-01 18:00:00,0.5555555555555556,6.388888888888889,0.5555555555555556,0.5555555555555556,0.5555555555555556
2019-12-01 19:00:00,0.0,0.0,0.0,0.0,0.0
2019-12-01 20:00:00,0.0,0.0,0.0,0.0,0.0
2019-12-01 21:00:00,0.0,0.0,0.0,0.0,0.0
2019-12-01 22:00:00,0.0,0.0,0.0,0.0,0.0
2019-12-01 23:00:00,0.0,0.0,0.0,0.0,0.0
2019-12-02 00:00:00,0.0,0.0,0.0,0.0,0.0
2019-12-02 01:00:00,0.0,0.0,0.0,0.0,0.0
2019-12-02 02:00:00,0.0,0.0,0.0,0.0,0.0
2019-12-02 03:00:00,0.0,0.0,0.0,0.0,0.0
2019-12-02 04:00:00,32.5,213.33333333333331,13.61111111111111,32.5,13.61111111111111
2019-12-02 05:00:00,167.5,334.44444444444446,92.5,167.5,92.5
2019-12-02 06:00:00,182.22222222222223,38.333333333333336,163.61111111111111,182.22222222222223,163.61111111111111
2019-12-02 07:00:00,293.8888888888889,63.333333333333336,253.88888888888889,293.8888888888889,253.88888888888889
2019-12-02 08:00:00,522.5,239.44444444444449,341.3888888888889,522.5,341.3888888888889
2019-12-02 09:00:00,836.9444444444445,491.6666666666667,391.3888888888889,836.9444444444445,391.3888888888889
2019-12-02 10:00:00,949.7222222222222,539.1666666666666,425.83333333333337,949.7222222222222,425.83333333333337
2019-12-02 11:00:00,1006.9444444444443,705.0000000000001,313.05555555555554,1006.9444444444443,313.05555555555554
2019-12-02 12:00:00,991.9444444444443,760.0,275.55555555555554,991.9444444444443,275.55555555555554
2019-12-02 13:00:00,0.0,0.0,0.0,0.0,0.0
2019-12-02 14:00:00,783.3333333333334,982.777777777778,83.33333333333333,783.3333333333334,83.33333333333333
2019-12-02 15:00:00,569.4444444444443,919.1666666666666,73.61111111111111,569.4444444444443,73.61111111111111
2019-12-02 16:00:00,335.0,801.9444444444445,58.888888888888886,335.0,58.888888888888886
2019-12-02 17:00:00,108.05555555555556,504.44444444444446,32.5,108.05555555555556,32.5
2019-12-02 18:00:00,0.8333333333333334,11.666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334
2019-12-02 19:00:00,0.0,0.0,0.0,0.0,0.0
